contact_id,email,phone_number,notification_channel,account_creation_date
9537ae4bbc6a,kelly38@example.com,+255729727495,e-Mail,2025-01-27T00:28:05.819212
51eb7ef41ffd,jfry@example.org,+250742840746,In-app ,2024-09-08T06:52:56.427174
9e03aa00700d,rebeccasolis@example.org,+254711818919, Push ,2025-02-04T07:10:53.133316
42943dd177b1,felicia26@example.org,+256797159229, In App ,2025-02-19T15:18:07.133428
b8ca56f8062c,costajessica@example.net,+255776878696,Email,2024-05-16T05:38:44.808313
54f7e0b490f4,krios@example.com,+250751664065, Push ,2024-06-05T07:38:47.094993
608098028367,waynemiller@example.com,+254714752579,Email,2025-01-07T23:38:30.075866
2b6c5b030124,jefferyhall@example.net,+256715725975,In-app ,2024-06-10T06:49:41.798038
4ec947832b85,xgarcia@example.net,+255750997137,sms,2025-03-31T13:12:29.116360
088abe968698,tnelson@example.org,+250747352400,sms,2025-02-14T23:42:23.744915
beac10a19c6b,kylejackson@example.com,+254768968634, SMS ,2024-04-30T19:35:11.054586
1e44009fa508,dsimmons@example.net,+256719331623,sms,2024-08-10T16:23:59.565325
284a77e21864,karenwilliams@example.com,+255711774722,Email,2024-05-22T00:15:56.653641
6e8dd1903c58,jennifer44@example.org,+250732011771, Push ,2024-08-28T11:40:07.077866
5ea60b4d93c0,donald92@example.com,736510804,Email,2025-04-17T21:22:58.729987
78fd2184141a,johnsonricardo@example.org,+256780022465,In-app ,2024-06-29T02:22:12.068279
a028616d7c5c,marysmith@example.net,+255711857527,In-app ,2024-06-11T20:11:35.095951
d31ebf5316d4,markjames@example.com,+250762621486,sms,2024-05-07T17:31:16.114694
e153e1edf28b,ashleygarcia@example.com,+254706546343,In-app ,2025-01-13T06:18:41.310845
f66f593aa0da,murraybrian@example.net,+256719928318,e-Mail,2024-11-16T00:37:29.105264
678d9cd20871,jennifercooper@example.org,770955571, In App ,2024-11-10T22:52:00.688784
8dfb7812240f,thomasjames@example.com,+250784295560,In-app ,2024-08-08T04:07:27.850975
debc7ad1d15a,jack47@example.net,+254724857087, Push ,2025-02-09T01:53:46.272819
2e6efd5b2667,spencercheryl@example.net,+256790293217,Push Notification,2024-09-23T12:37:59.336244
f60ffb02fc19,michellegutierrez@example.org,+255779161060, SMS ,2024-06-28T09:06:58.464256
616724dc8c25,davidwebb@example.net,+250713099315,Push Notification,2024-10-31T07:15:45.699677
683fed60a951,amanda93@example.net,+254780923218,e-Mail,2025-01-23T20:35:51.183965
50c92de47322,egeorge@example.com,+256739237338,Push Notification,2024-05-18T19:57:28.926978
85f810a89ad8,davisjessica@example.org,+255772409940,Email,2024-06-21T01:32:31.033421
e8b14064abe2,thomaslindsey@example.org,+250717364346, Push ,2024-08-10T23:08:44.947448
6e32e071d767,paynehector@example.org,+254731629402,Email,2025-03-30T02:41:43.039557
5f061123bcb8,mpope@example.org,+256783455004,Push Notification,2024-12-01T13:10:12.660328
d177373798f0,moorerachel@example.org,+255796252426,sms,2024-07-27T07:06:27.981598
974c88a31e69,smithkelsey@example.net,+250790722649,In-app ,2024-10-29T07:48:27.297757
4aae560e00d6,bryanjones@example.net,+254721765088,Email,2024-07-29T04:32:27.897376
2c708ab6ca2f,kevin35@example.org,+256731267275,sms,2024-10-01T10:05:57.415153
dbda5db26c80,tracycastaneda@example.org,+255720496953,sms,2025-01-28T22:54:04.893334
fe28ceb63a4d,brownjames@example.com,+250779463642, Push ,2025-01-12T21:19:33.219077
f8087eb8baa0,michelle89@example.net,+254798071911, In App ,2024-10-12T00:38:19.784533
f430af473088,ylong@example.net,+256785081312,Push Notification,2024-08-24T03:10:08.612751
44350a7b9f16,thomaskaren@example.net,+255748152059, In App ,2025-03-16T05:29:37.641665
1655d7ac8f26,williamsjoy@example.net,+250742394527,Push Notification,2024-09-22T20:24:18.413049
49d3a3e77ccd,stephen13@example.org,+254777568350, SMS ,2024-11-07T10:51:07.970534
e21378bc070a,jacquelinemiller@example.net,+256708853919,e-Mail,2024-07-28T02:04:14.438850
0c37cb62eafa,brownbrittany@example.org,+255750557632,sms,2024-06-10T20:18:02.798025
3d8b4bb9c96c,barbara31@example.com,+250782638724, In App ,2025-01-20T01:51:45.322766
781a1fcd4290,jacksonmichael@example.com,+254787441220,Email,2024-08-17T03:56:58.705079
36209a09b8cf,christinacooper@example.com,+256731314139,e-Mail,2025-01-12T15:05:53.779487
8faf9f7f0781,tapiakathryn@example.net,+255736015101,Push Notification,2024-09-29T10:02:04.523289
0d7b9fc02ec3,mfernandez@example.net,+250703410987, In App ,2024-06-17T06:55:20.740010
a817ea64541c,francisbeth@example.org,+254747916947,In-app ,2025-02-07T16:06:59.791700
93f07ee45ac4,hsmith@example.com,+256753710438,In-app ,2024-09-01T23:40:31.548800
7fe7bb1d07dc,reedsara@example.net,+255799104117,sms,2025-03-05T11:59:07.582461
7dcbcd6c5258,ellenjones@example.net,+250776907566,sms,2025-04-10T02:37:49.585285
eb7d92feff87,jonray@example.com,+254721324360,sms,2024-11-08T11:00:12.462675
a93ea58f6366,brenda49@example.net,+256772920498, SMS ,2024-10-24T10:58:05.748407
fe63161b9fde,xhall@example.com,+255716270484,Push Notification,2024-12-26T01:48:41.738954
f03286952943,destrada@example.net,+250747281215,e-Mail,2025-04-15T23:33:12.695245
551cb522aef7,chasewise@example.com,+254757631135, SMS ,2024-11-25T08:10:31.706718
a5229633ebc4,elizabeth12@example.net,+256795760118, In App ,2024-05-06T07:01:34.787803
6bf20395f80a,tamara48@example.org,+255781528471, SMS ,2025-04-26T16:49:40.084967
9d8b0e7cd86b,bakerlinda@example.org,+250771793095,Email,2024-12-24T19:34:36.127892
248f85163dee,johnsonjonathan@example.net,+254722979272,Email,2024-08-24T12:23:02.873819
81446797227b,aprilsmith@example.net,+256724387231,Email,2024-07-21T11:22:07.750107
1d466e59b983,laurajackson@example.net,+255799237510, SMS ,2025-01-12T02:16:29.988657
01a3b846a128,claykathleen@example.org,+250769219000,Push Notification,2024-08-05T14:28:19.206711
fc036552dabb,jbishop@example.net,+254796407894, SMS ,2024-07-11T05:40:38.004143
ae2052603f93,bsmith@example.com,+256706557381, SMS ,2024-11-11T15:24:19.162944
4383a925e853,andrewsstephen@example.com,+255759253824,Push Notification,2024-08-31T10:16:48.600552
82cebb95fcd7,whernandez@example.com,+250754363696,In-app ,2024-09-23T16:50:42.593124
d4c2304b693a,davidduncan@example.com,+254742816232,Push Notification,2024-06-23T11:50:23.278465
9601a5911c51,yadams@example.com,+256735096147,sms,2024-07-10T19:17:31.650075
e482c20d8e75,elizabethcontreras@example.net,+255785820120, In App ,2025-03-25T02:03:08.034695
f3d7c50d4fc1,knoxkyle@example.net,+250787585116,Push Notification,2024-12-29T19:57:31.963302
5c9685c671ef,vbeltran@example.org,+254745012423,Email,2025-01-17T10:20:45.612319
9a249ec7f15d,ccole@example.com,+256780049396,sms,2025-03-13T09:55:22.640028
882ed194018b,brooke74@example.com,+255717762012, In App ,2025-03-12T23:08:05.802522
9fbc9755cf18,rodriguezjames@example.com,+250792974385, SMS ,2024-06-23T15:19:43.313342
1f5f7e944976,amy47@example.com,+254785934081, Push ,2024-10-05T06:49:50.267936
1dbcc9203d2a,mccarthybonnie@example.net,+256793152611, In App ,2025-03-03T23:59:51.579523
34e9d7f55fd6,lawrencejamie@example.com,+255712823000, SMS ,2024-09-20T13:33:53.948789
f3bb4dc81a01,fergusoncrystal@example.net,+250705298189,Email,2024-05-22T23:27:51.897414
04c982e2d3bd,henry00@example.org,+254772054914,Push Notification,2024-07-17T02:11:22.808129
d88c53ea27b3,michael12@example.org,+256795124035, In App ,2024-07-20T01:55:53.204446
fad761dbb4e9,williamward@example.net,+255795533484,In-app ,2025-02-16T18:10:21.347398
12bedc6f4d23,gavin95@example.com,+250735485723, Push ,2024-11-26T17:38:09.200008
c3c77dd8e8a4,francisrichard@example.com,+254710263010, In App ,2025-04-28T13:48:16.224787
e6d9c2e830dd,kristy82@example.org,+256757658898, SMS ,2024-05-22T01:11:42.116024
64961d87de12,ldecker@example.org,+255708393364,Email,2024-05-04T23:16:15.703420
e12ea1d32e5e,tiffanybarnett@example.org,+250786270978,Email,2024-06-06T15:41:49.196998
89e72a521974,john31@example.net,+254751207326, In App ,2024-10-16T04:20:29.952220
793c1334410c,fitzpatrickchristie@example.net,+256788024193, In App ,2024-08-07T20:22:43.561864
c8f35786e8c5,turnerkelly@example.org,+255734605395,In-app ,2024-07-03T17:05:37.557607
86c6f0ceb94f,thomasjohnson@example.org,+250717510620, In App ,2025-04-23T09:16:47.000434
787fe17293c4,angela11@example.com,+254772177283,Email,2025-03-09T04:41:34.708390
72b1ccc2e1ff,emilymckinney@example.com,+256773568100, In App ,2024-08-24T18:45:33.297095
920fb7d8772b,robert46@example.net,+255794565676,e-Mail,2025-04-09T19:31:48.593649
c368af293a3b,gamblewesley@example.org,+250794297809, In App ,2024-08-15T03:15:04.171399
39429b52b317,cheryl16@example.org,+254764768315,sms,2024-11-14T11:38:15.732621
cbed30fdb0e9,klee@example.net,+256748063558,Email,2025-03-26T16:57:26.328641
a63f2ee6c581,deansarah@example.net,+255730393816, SMS ,2024-06-09T03:26:07.300033
e7ba37e0249d,wevans@example.org,+250798367697,e-Mail,2024-11-07T13:11:58.147755
ea50c626db62,suttonlisa@example.com,+254773990511,e-Mail,2025-02-23T05:59:54.277204
100c5952135f,tporter@example.net,+256708106128,sms,2025-01-19T12:31:20.518004
fe5fe88abe29,brandon74@example.com,+255734012916, SMS ,2025-03-01T14:22:56.293704
94dac782a72d,daniellehoward@example.com,+250746516126,e-Mail,2024-09-14T02:23:12.620139
035f36c90789,powerstimothy@example.org,+254742005721, Push ,2024-06-02T03:27:07.500678
46b1f92b761b,richard20@example.com,+256753713955, SMS ,2024-11-03T11:45:48.208688
3a414b93fe6a,cbarrett@example.com,+255731036641,sms,2025-01-25T01:45:20.864630
1f25d32f68b4,andrewsmichael@example.org,+250780859722,Email,2024-10-19T18:49:09.030683
2b8a86bf3666,richardestrada@example.net,+254796344140,sms,2024-10-27T11:04:47.131071
838fe22821e0,carlsonaaron@example.net,+256754515783,In-app ,2025-01-07T09:43:16.320688
bcfdd4ad1485,ortizmichelle@example.com,+255701374535, Push ,2025-01-18T08:26:33.941187
6f14a9278943,wweber@example.org,+250798973548, SMS ,2025-01-13T23:04:44.344933
5af92afc0106,wandrews@example.com,+254726773173,Email,2024-07-15T21:37:31.960323
0e51f1782745,rlynch@example.org,+256747456007, SMS ,2024-08-10T20:59:33.245441
5079647c9f62,nandrews@example.net,+255727441491, In App ,2025-02-11T09:43:56.657011
f6dddd2404d1,phaas@example.org,+250781576177, Push ,2024-09-23T02:37:13.788368
0946f7e75689,websterdavid@example.net,+254731398192,In-app ,2024-05-26T15:19:40.762559
e1396594554c,reynoldsshaun@example.com,+256760455279,Push Notification,2024-11-24T21:09:19.889068
b71f2ebed81f,scottrenee@example.com,+255762324085,e-Mail,2024-06-14T22:48:11.696523
a7415e102768,millerjeffrey@example.net,+250756345370, Push ,2024-07-20T14:01:12.521396
5f7dc9e998a4,caroline07@example.org,+254777759333, In App ,2024-09-05T23:43:20.548075
7aa552310db6,wheelersherri@example.com,+256782289865, SMS ,2024-09-20T23:02:47.934941
8ea6dba335b9,irussell@example.com,+255765874900,e-Mail,2024-08-13T02:25:10.522913
1ae3c7cd548a,wthornton@example.net,+250705385587,In-app ,2024-08-09T12:06:47.539614
95737bdfd564,christopherwilliams@example.com,+254790026016,e-Mail,2024-08-16T11:29:32.183498
46cfc63abe86,fmitchell@example.net,+256753966082, Push ,2024-06-19T10:20:45.564139
384bb9525733,ryanhernandez@example.net,+255773295891,Email,2024-05-03T07:04:33.908589
9fd086c30f0f,mschroeder@example.com,+250763749309,sms,2024-11-21T15:58:51.294848
413ae7d346e8,schmittapril@example.org,+254711633680,Push Notification,2025-04-04T23:40:27.422959
4aab5bfa743a,darrellbryan@example.com,+256773570894,In-app ,2024-05-16T20:42:42.723328
06331f81cae9,banksjulie@example.net,+255746194331,e-Mail,2024-07-06T21:07:29.754133
b52aee06fc99,deniseholt@example.org,+250778801812,e-Mail,2025-01-24T06:43:44.967656
8ea6d6389dc8,emilytorres@example.org,+254787485337, Push ,2024-05-24T20:26:53.718457
c30981848c85,brianna09@example.org,+256731101494, In App ,2024-12-01T12:58:55.472158
a7f1f208b1b9,earl09@example.net,+255749295193,In-app ,2024-07-03T02:57:42.007904
c8dacd7baab6,greerjames@example.org,+250799993723,e-Mail,2024-09-08T03:43:42.474307
07d5c6408e34,kcook@example.net,+254738935500, Push ,2024-09-04T05:53:55.739762
684adec70799,kimberlymartin@example.com,+256796951335,In-app ,2024-11-15T16:45:27.878851
3100f9eeed4b,christophersmith@example.net,+255705102282, SMS ,2024-12-20T09:47:03.030571
270e7d29ea2a,pcamacho@example.net,+250744421123,In-app ,2024-12-27T00:58:16.378699
6b26a8d80c92,tony72@example.com,+254767634970, SMS ,2025-02-28T08:55:24.411453
c6067bb5f254,millerjessica@example.net,+256703192358, Push ,2024-12-16T06:10:54.228726
a302c8f5cb1b,toddschultz@example.com,+255741210542,Push Notification,2025-02-05T02:23:22.759956
5becfa99106b,sbrady@example.org,+250753645425, SMS ,2025-01-09T03:28:44.579540
2193440fe392,sanchezstephanie@example.com,+254794763120,Push Notification,2024-11-01T22:13:41.367589
dff52f550cda,angela23@example.net,+256798035521,Email,2024-06-24T00:42:06.741646
1d24752b94f9,jeremyrichardson@example.net,+255743065823,sms,2025-04-27T04:35:37.154522
dd29b1a65682,edwardsmegan@example.org,+250787343982,e-Mail,2024-11-23T23:14:36.038217
3fd75c991725,paul81@example.com,+254713305250, Push ,2024-12-17T03:42:59.041240
1915cc905098,harperjames@example.com,+256722738759,e-Mail,2025-04-22T10:09:27.652915
1b059f8e4293,ericknight@example.net,+255724164402, In App ,2024-06-17T23:23:11.308506
7b18c587e1e5,marycaldwell@example.net,+250785665380,e-Mail,2024-07-23T19:19:13.387072
9f16a2ddf5b9,nsmith@example.com,+254759352397,Push Notification,2025-04-27T19:22:26.471055
8dd6bd641c8d,kelly45@example.com,+256752897267,Push Notification,2024-12-12T06:42:48.218286
517e67253fa8,agarcia@example.net,+255780644892, SMS ,2025-04-03T21:03:41.301400
d1983c554aaa,levi15@example.org,+250714692305, Push ,2024-05-15T06:55:51.599629
e0d06f8ad6f5,krollins@example.org,+254792679209,Email,2024-07-04T17:00:08.655757
d28062cadc5f,jennifergarza@example.net,+256752114125,Push Notification,2024-08-12T04:43:57.831707
7352e1e238c0,brandon42@example.org,+255709229387,Push Notification,2025-04-12T07:13:05.900055
9f25396da9c4,connor56@example.com,+250747656199, Push ,2025-02-06T13:14:02.858546
5f2e786e7536,bsmith@example.org,+254729624113,sms,2024-06-15T06:56:36.578159
b8f1d8d2b850,ntorres@example.org,+256732824102, SMS ,2024-05-08T15:47:45.726154
eceeb2b20567,kristiecannon@example.org,+255709701047,In-app ,2024-11-11T05:42:52.104931
d750f9bf43a3,turnercharles@example.com,+250764831649,sms,2025-03-09T12:29:16.307638
9b7539d60bb2,penajeffrey@example.org,+254717313986,In-app ,2024-10-17T06:47:22.869724
9bbdc926756b,gthompson@example.com,+256730762720, SMS ,2024-08-19T18:26:04.769873
f84fcf3275db,thomasrobert@example.org,+255752714437, SMS ,2025-03-11T18:15:21.677067
af6488a72132,zwillis@example.org,+250768153157, SMS ,2025-02-08T16:50:47.373918
cdef279d07bb,wevans@example.org,+254759214613,Email,2024-07-16T13:04:10.842101
d421536de58d,qelliott@example.net,+256740031719,Push Notification,2025-04-05T09:46:36.765727
882b7ebea0f1,christopher03@example.com,+255748628478, SMS ,2025-02-22T23:34:47.878785
0acce5e5ed4a,jeffrey23@example.net,+250793568916, SMS ,2024-12-06T16:55:05.050418
9d7c55e3ea7a,shannon29@example.net,+254722822226,In-app ,2024-11-18T08:46:08.269646
f32633c4a76a,vjohnson@example.com,+256746855841,e-Mail,2024-12-28T20:35:05.534345
08c2c2a970af,james67@example.net,+255750860671,e-Mail,2024-06-06T08:22:44.446786
926cfe635de8,donald53@example.net,+250790547580,sms,2024-06-07T08:00:57.051569
e15e206a65a5,savagesara@example.com,+254768369011,Push Notification,2024-09-18T05:21:42.036965
a13d37d90f59,dmiller@example.com,+256739914116, SMS ,2024-08-15T23:45:47.073473
05ea04a0ae09,michaelreed@example.org,+255729623475, SMS ,2025-01-01T14:26:00.469354
06333c25fb28,jruiz@example.com,+250796795415, In App ,2024-08-28T18:28:18.147182
bd0c613da54a,angelasharp@example.org,+254794575807,In-app ,2024-10-09T08:32:27.513043
ec15a18e553a,charles35@example.net,+256795571820,In-app ,2025-03-08T22:39:02.157910
1ccc01da4175,mitchellwilkins@example.org,+255783998555,e-Mail,2024-09-19T00:52:54.336939
fed44d4d46ec,vbaker@example.org,+250748132203, Push ,2025-01-24T12:04:11.016733
e51607214b82,danieljohnson@example.org,+254780171885,e-Mail,2025-01-27T23:33:25.376842
4aa6529478ae,smithfrank@example.org,+256766082219, SMS ,2024-06-09T06:41:55.780667
869ddf404f43,gsantos@example.org,+255701916886, In App ,2024-09-06T07:34:01.670107
86de2dd5cd95,andrea12@example.com,+250745927748,In-app ,2024-08-19T16:09:42.319453
3bb11676ed06,michellesutton@example.net,+254717037485,In-app ,2025-02-24T07:19:03.498123
efc352bec69e,teresasimon@example.net,+256768610132, SMS ,2025-01-06T19:01:03.876461
5e4e3ba6af56,stephensontyler@example.net,+255763311739, Push ,2025-01-29T07:59:15.456755
d8388f40272e,daniel79@example.org,+250717558986,In-app ,2025-01-12T01:03:09.641688
6efb5e1db534,jeff78@example.org,+254701106659,In-app ,2025-03-07T21:31:21.078061
2c1a385f54a2,alexander11@example.net,+256772061862,Push Notification,2024-08-09T05:37:55.165545
db4efbcc7e0d,kimanderson@example.net,+255719711961, SMS ,2024-11-09T12:07:32.019138
a2a12a6eb349,aliciarush@example.org,702278340,Email,2025-03-17T20:50:37.383569
13eef70fe8a9,lowejessica@example.net,+254747734164,sms,2024-07-07T22:09:16.105161
4e6e921dfd39,samantha81@example.com,+256792561672,In-app ,2024-12-25T06:11:55.130560
446b654aa131,stephen16@example.com,+255704400035,sms,2024-09-10T16:03:59.115196
59b69037356b,cheryl64@example.net,+250715295607, SMS ,2024-09-17T03:38:13.559164
17d61ff4d90a,valentineashley@example.org,+254727277550,sms,2024-08-28T19:38:01.442922
14baf095e757,danamartinez@example.com,+256724573711, In App ,2024-08-05T08:00:50.943907
d505a8660a10,guzmanjennifer@example.com,+255756812447,e-Mail,2024-06-13T14:37:49.648702
b09b46dceb6e,elainewang@example.org,+250755041982, SMS ,2024-09-26T00:38:47.872092
b22e10eb8fd7,wagnerjeremy@example.net,+254799414311,Email,2025-04-14T19:10:29.410449
d318f1d4fbf6,alexandra16@example.net,+256760241010, Push ,2024-12-22T22:17:08.071001
84f14b291242,orogers@example.org,+255762084367, Push ,2024-10-06T21:41:49.340916
5da72e5d4095,mcdowellian@example.com,+250753019578, In App ,2025-01-08T19:37:20.934914
bb15ad2a04b7,greenkathryn@example.com,+254765441265,Push Notification,2024-05-22T16:49:43.158526
d5a709d9e9db,sreeves@example.net,+256723797059,sms,2024-05-26T20:49:42.099212
2f4dcfd2e007,erikadillon@example.com,+255709174001,Push Notification,2024-12-18T08:11:51.363429
4da4974f93f7,shelley66@example.org,+250787153548, SMS ,2025-03-21T13:28:44.003596
afb3296b1795,russellcaleb@example.org,+254798574042,e-Mail,2025-03-24T21:05:50.868748
c5413f0ed606,ddiaz@example.com,+256797914566,In-app ,2024-05-23T03:24:49.257224
b8471760b238,christopher68@example.org,+255720382747,Email,2024-06-05T01:22:25.432533
2a3b0195f27c,allen86@example.com,+250794252895,Email,2025-01-26T12:02:43.530483
65fdbf382d38,npope@example.com,+254776929176, SMS ,2025-01-07T16:32:56.970398
fa5ce3ce16be,shepparddanny@example.net,+256781870845, In App ,2025-01-15T17:08:15.062471
cf0c1a55b9a3,jacqueline84@example.org,+255752452433, In App ,2024-07-02T04:39:43.554912
d0fc9f02c006,haustin@example.com,+250732311077,Push Notification,2024-11-23T18:07:09.909176
97d4d637819f,hughesmariah@example.org,+254786366921, In App ,2024-07-04T00:35:36.179280
9846bc8417de,julia10@example.net,+256719247004,In-app ,2024-12-26T03:13:32.504769
ca5cb8cfa98a,ryanholder@example.org,+255778073310, In App ,2024-11-07T06:38:58.862428
33bf64842b43,jacobbrown@example.com,+250745405405,Email,2024-05-06T03:38:21.268524
36f1377f74fb,nguyenphillip@example.com,+254796634958, Push ,2025-02-13T22:51:02.937064
b3344987d952,bgarcia@example.net,+256791260551, In App ,2024-10-05T14:19:10.475277
14886fdfb6e6,stephanie75@example.net,+255771052095,Email,2025-02-15T17:38:07.470944
dec9d40c6cb6,amandabarber@example.com,+250753683859,sms,2024-10-30T22:15:53.462686
cdba06464967,michelleholt@example.com,+254731747959, In App ,2024-08-18T15:12:03.206580
635124b1176d,georgejohn@example.com,+256711450576, Push ,2025-03-29T00:17:05.180669
ddeb743a9a4f,christiancarolyn@example.net,+255701712591, Push ,2025-01-28T18:26:47.000224
1db859c7aa19,jennifer20@example.com,+250748557841,Push Notification,2025-01-09T20:20:13.030348
109cc3852e95,millerdavid@example.net,+254700986222, Push ,2024-12-02T05:56:10.904184
66de61b995f3,perrybryce@example.org,+256793955881,Email,2024-05-28T16:38:25.643445
7c69ce846c4a,joanne59@example.org,+255725371473, Push ,2024-08-01T13:05:18.961757
6e8dde77c7d7,ericadavila@example.net,+250757555522,e-Mail,2024-08-21T03:40:17.085189
2714f6d1150e,charles30@example.net,+254768224778,e-Mail,2024-06-25T08:50:40.791262
e284bf6a1bdd,tdecker@example.org,+256727237509, Push ,2024-12-24T23:54:54.128883
8fb75b2b605b,cjohnson@example.net,+255744517642, Push ,2024-07-01T12:31:08.138770
87a5c9d40fd2,edward99@example.org,+250772162635,In-app ,2024-12-03T13:12:59.416480
fd6fbbabe64f,jason37@example.net,+254747301496,e-Mail,2024-07-10T04:19:24.709606
61f7e8f2bebc,combsbryan@example.net,+256734619418, SMS ,2024-10-07T12:38:44.866574
ab9b0ee9b187,jennifer80@example.com,+255747049955, In App ,2025-02-15T13:18:23.340692
558d8a21dbd8,carterbailey@example.org,+250752240689,Email,2025-03-18T13:20:40.138111
5434ed24ee45,tiffanymoore@example.org,+254768619469, Push ,2025-04-21T12:29:10.186654
faf24553def2,vpittman@example.com,+256748754415, In App ,2024-06-21T22:00:06.648357
cd939dc62713,mckinneykerry@example.net,+255784786130, SMS ,2025-01-07T09:23:39.418310
ab4743c47488,rowesheila@example.net,+250701056280, Push ,2024-12-08T06:04:34.451536
6823da554674,robertaflores@example.com,+254748792705, In App ,2024-12-16T07:10:50.288464
6683457dee36,vincenttimothy@example.com,+256716233276,sms,2024-07-09T23:53:04.261041
39f74f5c191e,douglashoffman@example.org,+255781958733,Push Notification,2024-11-30T19:12:58.012457
478a8a05723b,brenda32@example.net,+250717818895,Email,2024-10-21T09:54:27.892397
90dbdbaac7a4,davidwilliams@example.net,+254772492887, SMS ,2024-05-20T15:37:11.142356
d363cf99cf81,amyclark@example.org,+256700002565,sms,2024-12-27T19:14:29.007242
07fc7922bf8c,james34@example.net,+255744165186,Email,2024-09-29T13:37:30.912221
ed74bee95ce9,mramos@example.com,+250785261350, SMS ,2024-11-29T10:23:45.981120
ba3310a323c1,kimberlyparker@example.com,+254787632965,Push Notification,2025-04-02T19:00:21.224870
0121a785397b,michael01@example.net,+256782229409,Email,2024-12-07T06:50:29.208230
6d356a7f1d2f,christian69@example.net,+255777317849, In App ,2024-06-17T05:00:22.425032
8743e4a60a1c,danaguerrero@example.com,+250786238890, Push ,2025-03-03T09:50:33.631636
6d61e0da67ac,bwilliams@example.com,+254795615413,Email,2025-02-16T01:52:24.983645
dd64dd098d19,obruce@example.org,+256732008386, Push ,2025-04-22T19:11:49.074341
d061c1470167,heather40@example.net,+255714059678, SMS ,2024-12-06T07:55:01.221956
a7636def5ca3,gravesjulia@example.org,+250772688381,In-app ,2024-09-13T22:50:18.879343
3d463909157a,kennethgill@example.net,+254783706052,Email,2024-06-10T09:17:04.570943
9df89f57b05d,patrickgomez@example.org,+256724926503,e-Mail,2024-06-08T17:59:53.556180
e331aacc62e4,kelleyjohn@example.org,+255729668403,In-app ,2024-05-04T15:43:56.647949
ab70a40bc6ef,michaelellis@example.org,+250755575531, SMS ,2024-10-01T02:59:47.257075
79dc3c0b1ad1,shunt@example.net,+254789536743,sms,2025-01-01T14:45:15.276056
3c8d5202f5cf,jason51@example.com,+256720226437,sms,2024-12-08T08:10:20.397520
84635082a563,richardlee@example.org,+255718850252,Push Notification,2025-01-13T10:37:05.858258
d96da01dda75,ylindsey@example.net,+250707212618,Email,2025-02-02T05:32:39.376009
29e24649ea53,pbryant@example.org,+254772450660, Push ,2024-10-31T20:52:02.154608
dec3f94e4781,qrichardson@example.net,+256780990249, Push ,2025-01-17T16:00:58.764585
2078d31c8775,imeyer@example.com,+255728259885,sms,2024-05-23T11:15:14.739556
8c6459327257,martha90@example.org,+250754035744,In-app ,2024-09-15T21:29:37.210220
7676a0ae7b7b,jacob06@example.net,+254755834356,Email,2024-07-12T10:39:22.505729
41ceedcdce55,olsonbeth@example.com,+256760326748,e-Mail,2025-02-04T17:29:59.598470
99f8432de644,edwardflores@example.net,+255749112756,e-Mail,2024-05-18T05:52:39.357791
785c6e4b743a,daniel58@example.com,+250763388237, In App ,2024-08-21T20:46:51.419190
a7386e4db0d1,lynchmarc@example.com,+254709392027,sms,2025-03-27T09:14:00.230162
c5df69ca00bc,jenkinsamber@example.net,+256771831563, SMS ,2024-12-04T11:23:17.122228
51eab40ef39f,mindy92@example.org,+255716038384,In-app ,2024-09-03T22:06:41.137018
fbc690ecf006,adam12@example.net,+250765496446,In-app ,2024-07-24T10:55:50.192128
296b0780def8,slopez@example.com,+254706851889,Push Notification,2025-03-31T17:02:27.462565
0523e48e2142,laura27@example.com,+256722715644,e-Mail,2024-07-22T20:47:20.335027
41280f47dc7c,hartmary@example.com,+255700655419,In-app ,2024-06-27T05:54:51.478873
d2bbe6c4167e,anna29@example.com,+250730265850, SMS ,2024-08-09T09:16:13.530520
54b1bd5533f1,taylorcrystal@example.com,+254790742229,e-Mail,2024-05-08T03:57:32.108051
e8466d8d1367,richardsmith@example.org,+256728266489, In App ,2024-09-04T23:14:54.725236
01492adc718e,susanlivingston@example.com,+255777344425,Push Notification,2024-10-25T07:08:51.410616
36eda971f7c1,ryanward@example.net,+250751201468,Push Notification,2024-10-31T11:33:04.596239
cf3796ce36b5,tyler60@example.com,+254778738249,In-app ,2024-08-17T00:44:32.636383
0e19668c2d25,davidsmith@example.net,+256723227917,Push Notification,2025-02-19T15:02:07.239218
8f790b6463fa,carnold@example.net,+255704821909, SMS ,2024-06-20T15:39:42.685695
7e517ae55c5b,mdavis@example.org,+250734188618, SMS ,2024-08-15T05:55:12.961037
7d86b4677317,brianbyrd@example.net,+254748486042,In-app ,2025-03-11T16:59:51.160763
3b129e3eb3f7,luis39@example.org,+256782276461,sms,2024-12-25T18:14:07.906644
033eb4449d28,tasha44@example.net,+255780943036,sms,2025-03-04T04:47:09.283341
bb23a219fcdb,mooneyevan@example.com,754719209, Push ,2024-05-18T15:40:14.639629
fee16ac19b76,lisa86@example.net,+254737599783, In App ,2024-05-16T19:23:57.946796
1b1a20818976,fordtiffany@example.net,+256742818401, SMS ,2024-10-30T07:10:03.432363
f9206dfec470,greenjohn@example.com,+255757085312, SMS ,2024-06-19T22:13:23.704834
93fcb4b0295d,sharonlang@example.org,+250702459233, In App ,2024-06-09T16:00:04.545577
7c1de5be55dd,sherriwade@example.org,+254744565604, SMS ,2024-11-17T15:36:13.708161
