customer_id,username,address_id,contact_id,first_name,last_name,gender,date_of_birth,preferred_language,account_creation_date
a7fe-43b3-b5c3,schristian,fb45d655b7c4,5a68cced80cb,Michael,Barnes,M,1984-04-02,Kinyarwanda,2024-05-21T11:57:12.685890
d9de-4151-b7d7,karinabaker,03594c4f1b34,aca4694e0335,Kelly,Jones,Female,,Swahili,2024-06-07T05:40:25.219951
173b-4ed0-a865,tanya13,861cd9390e50,73eacac51792,Hailey,Garcia, m ,1995-10-07,English,2024-11-16T14:46:24.200842
51af-4390-a9dc,owilliams,b29c252fde15,d9f0e56e60c0,Dana,Shaw,M,1955-10-29,English,2024-06-05T13:42:24.682502
4301-4fc8-b8a2,stanleykatherine,247ffb40ba6e,07319dfa2bca,Craig,Davis,Female,1958-08-14,French,2024-05-19T05:33:29.770723
44f0-48e0-9454,ryan14,2119bf4e0f02,0444063532a0,Kimberly,Sandoval,Prefer Not to Say,1970-01-18,English,2024-08-04T08:10:07.894857
c20f-4c7b-a481,ogarcia,66bf973cd616,6ededcb98713,Michelle,Norton,f ,1989-02-11,English,2024-10-28T22:35:57.811237
df03-4cef-91e4,cdonaldson,d59e0b938b16,e67f87e5be24,Crystal,Collins,M,1963-07-02,English,2024-09-27T03:03:00.763039
d532-45d6-be4e,richard18,0542248ec948,957bf07b2014,Kimberly,Rodriguez,f ,1999-03-14,Kinyarwanda,2024-06-24T07:24:24.391696
248c-4531-a81c,npreston,587f44dc9cc4,cde7a54159ad,Stephanie,Smith,F,1942-08-01,English,2024-09-07T12:22:04.679257
4cc9-4575-8f6e,bchavez,5c26fb0f0e36,0ea1c2a3d173,Patricia,Zimmerman,Female,1985-02-20,Luganda,2024-11-17T13:30:24.413175
49a7-40d6-b8c5,julieperez,65e797a3a5e0,7fccaf2b0d4d,Katherine,Adkins,f ,1990-10-04,English,2024-08-01T13:10:31.104312
f964-4736-a4a3,parkerjoel,6e54c21ade3f,88fa1ff62c26,Miguel,Thomas, m ,1952-07-30,Kinyarwanda,2025-02-18T17:25:57.953873
f913-4f48-bf4c,ucunningham,1a5aa851d080,b8f96aa64b3d,Micheal,Cruz,Prefer Not to Say,1963-04-04,Swahili,2025-01-05T16:30:11.932007
1e0f-40ed-bf2b,ellisnancy,c5437489636b,a7f9097b771a,Karen,Rowe,Prefer Not to Say,1939-04-23,English,2024-11-15T18:50:59.828527
53d6-4a8d-a97d,fmoran,bd5bb9f7cd84,90d375610847,Timothy,Bell, Female ,1981-07-21,Swahili,2024-06-17T20:58:58.919266
2688-4499-acf1,kelly41,98a34ec98370,64e088a0645f,Melissa,Wagner,Prefer Not to Say,1937-06-20,French,2025-01-29T23:03:04.691099
79d9-417c-8871,robertgonzales,ea4f9c2837f9,f5ff6054868c,Kevin,Benitez,Female,1953-04-21,English,2024-09-03T07:23:34.550423
2c0d-42e4-ae13,nicholas15,49306207a50f,bc3160abf709,Betty,Sims, m ,1994-12-25,Luganda,2025-01-10T12:11:57.885705
b33c-4da9-8c9b,bennettmary,a8d15f112fcd,409b02a985ec,Stanley,Hamilton,Female,1953-07-14,English,2024-06-07T06:43:19.645733
17ea-450a-a3e9,alishawatts,008b49eeafaf,33b7ffcd7527,Emma,Barrett, Female ,1990-08-21,Kinyarwanda,2024-11-23T01:51:16.972259
72df-4bc5-8f1f,eddie01,56be480ccef5,e68b8a8765ea,Danielle,Guerra,F,1955-01-23,English,2024-06-23T06:59:00.112883
d5af-49e2-818f,liukenneth,62783d49eba8,38d990b4a845,Keith,Salazar,M,1935-03-28,English,2024-09-27T01:30:42.839614
936b-42b9-8809,connie03,68536a095cb2,b79fd4bfdf23,Jennifer,Caldwell,F,2000-03-13,Swahili,2025-04-16T04:31:50.927819
f3f2-43d3-9954,lynn37,59dbef98b4ec,de040bd818a4,Kimberly,Poole, m ,1997-05-20,English,2024-12-20T13:43:39.286850
cda6-492e-a8f1,prattbrett,2b5619cdbe83,03d0d25a8ebb,Jennifer,Miller, m ,2005-09-18,English,2024-05-20T15:40:42.510678
2387-4851-a58f,clarktanner,14228f5694db,aa6c6413eaf7,Benjamin,Adams,F,Y%m-11,Luganda,2024-08-02T20:05:23.207697
b9de-47a9-a500,kathleen45,504b4925dc74,04cca5e0aefd,Abigail,Gray, Female ,1995-05-04,Swahili,2024-10-13T14:06:31.308100
578d-44fd-8d85,charleswall,5ebb9de7c3f1,cafd705e29d5,Krista,Campbell, Female ,1997-09-07,English,2025-04-26T07:59:59.258958
611d-42f2-93b6,cschwartz,b4444b0e9e79,6618e8ca8c85,Courtney,Matthews,f ,1955-12-17,Swahili,2024-08-19T13:26:25.086565
12b2-4b39-a695,amber73,f00331b7cca6,b3b04b3c0f80,Randy,Smith, Female ,1951-07-24,English,2024-07-23T05:23:10.848212
bb61-432d-8d95,randyadams,e4c89e094f0c,4d76c2a773e1,Timothy,Howell, m ,1964-12-17,Swahili,2024-10-15T04:15:12.225347
a5ae-4330-af4c,vthomas,4840e4649b07,81a568da9f17,Todd,Smith,M,2002-05-09,English,2024-06-06T08:27:46.248595
6b45-4f74-bfe5,sarah45,9bd24f3c7f26,51f13dc557f6,Lisa,James,Prefer Not to Say,1956-09-17,English,2024-07-02T11:17:38.237208
1bfc-4ae7-b038,rodgersamy,45d376ba23f0,739426ea6553,Erik,Moore,f ,1976-12-06,English,2025-02-03T18:44:39.998007
5686-4f28-aa23,brianchristensen,064618964a9a,2b2ac95852f0,Donald,Allen,f ,1996-10-06,English,2024-09-14T14:03:43.854728
2ee5-41be-83b8,christopher98,35ae619e8130,5c73e996cd19,Mikayla,Mann,f ,04/06/2011,Kinyarwanda,2025-03-27T19:31:10.065776
6d68-4469-bc16,scottbenitez,6a9f8d5bfacc,2cc0a4e2bf14,Matthew,Park, m ,2003-03-01,Swahili,2024-07-13T18:39:46.571936
f056-4474-bc65,gbuckley,3fc91b10117f,98bdfa4cc6f7,Keith,Nielsen,,1993-04-30,English,2024-07-30T04:32:57.740504
d10f-4968-9133,jenniferwright,41138505618b,1569798c4339,Mary,Fernandez,f ,1941-03-18,Swahili,2024-07-23T01:54:11.631649
163f-4d8a-b654,jonathan52,1ea33bf3b4da,931c7f17a9d2,Tanya,Morris, m ,1966-05-05,English,2024-07-02T06:02:29.120805
f2a4-4be0-bc08,daniel49,2eed2a00774d,1a6385e906fa,William,Cox,M,1948-12-09,English,2024-08-15T08:50:04.044052
0e92-4be9-9640,jordan47,463e9a705655,7dcf03e88581,Joshua,Robinson,Prefer Not to Say,2001-09-10,English,2024-05-15T06:16:52.255885
7486-460a-bbde,uwallace,f39b54ae9d15,84eb055ddf23,Jennifer,Evans,Female,1968-11-01,Swahili,2024-06-28T02:59:28.334995
934f-407c-81b7,scottamy,0bdf8c74bfcf,5c3d7d871d51,Mary,Baker,Male,2006-10-11,English,2024-05-09T10:57:26.313165
e096-40bd-a908,whitevincent,b3753156b120,cfa2753feee0,Heather,Lewis,Male,1934-07-16,English,2024-11-23T00:47:52.433654
326f-4a31-867a,joshuamooney,9605249a0ccd,a82457aadf66,Dustin,Brown, m ,1971-02-22,English,2024-07-12T04:12:51.095469
4569-4cfc-9afe,cfoster,de928d1c9633,76082dfabef2,Angela,Diaz,M,1962-01-01,English,2024-12-27T23:28:00.573532
3850-4b06-9a3a,reesejulie,aced58d605cd,3d8debe4eb02,Christopher,Ryan,Male,1965-10-12,Kinyarwanda,2025-01-10T06:53:25.086913
a261-4c96-90b4,reneeconley,0be7291a9309,163101d9b587,Stacey,Ward,Female,1994-11-08,English,2024-08-18T05:47:07.433157
c49f-4ea8-ac37,blawrence,38ffd8fb0174,12ef6562b0f9,Tara,Mosley,f ,1945-02-05,English,2025-03-14T13:25:50.691351
bdec-4132-9c7f,greenstephanie,0daea85cf350,b8a3b6294a49,Donna,Rangel,Male,1984-11-19,English,2024-05-15T04:50:51.197044
9058-45db-a6e2,holly89,f2466cf1e349,a9699bb7bd52,Bridget,Hester,F,1958-04-04,French,2024-12-28T13:00:32.764760
2861-4f47-bf8b,sydney74,86ca3512b5e6,2b00dc275a6e,Catherine,Burke,F,1944-10-31,Swahili,2025-04-24T23:05:08.841541
252f-4f22-9dcd,sylviaanderson,079323072cad,6441032dd9b8,Angela,Alexander,Male,1978-09-15,English,2024-08-20T06:16:05.753362
1693-482a-977d,ishelton,4b2a70270290,3b94a9dc1d42,Chelsea,Gomez,Prefer Not to Say,1968-06-17,English,2024-08-19T16:21:30.643698
c465-435a-9388,hwalker,4f9aad837ae0,39ccfd32e59d,Rachel,Scott,f ,1969-02-10,English,2025-04-04T03:35:55.008336
8e7a-4d3f-8328,burnsmiranda,1f434820ac35,3b97abbefb0c,Ronald,Smith,M,1957-08-30,English,2024-07-18T16:16:49.100585
741c-463d-8520,hcarney,a2c4b280c268,212393231518,Robert,Flynn,Prefer Not to Say,1975-08-11,Luganda,2024-09-18T20:20:20.341823
4f8d-4daa-b629,jacoblambert,7b3676c6ec04,3154b5ff2b10,Mallory,Schmidt,Female,1968-09-15,English,2024-07-05T07:16:15.999804
1805-425b-b874,danielle41,5ca57336a3d2,0849accb3e31,Thomas,Stanley,Prefer Not to Say,1990-12-18,English,2024-10-15T05:20:24.291247
f42f-4fea-9c54,coltonstevenson,a0e74bdfa840,e6951fb30ad3,John,Abbott,Prefer Not to Say,1947-01-06,Swahili,2024-08-01T14:30:45.156552
5020-4e3e-a3dc,brianarnold,a16203ee000d,4d58d175cc13,Daniel,Bartlett,f ,1940-07-15,English,2024-09-15T18:42:32.740654
90d6-478e-abde,brian90,3c2baa2335a6,3be1c9cb910c,Paul,Keith,f ,1981-08-21,Swahili,2024-06-13T07:40:12.262951
7ce6-4cb9-9c70,kelliegarcia,4b71aa37694a,5a4dc15369c8,Natasha,Lewis,f ,1988-10-12,French,2025-02-03T21:37:36.645740
e674-4fc5-b16c,acalderon,c9b9e955d7f9,ebe2b7bc71ef,Penny,Hernandez,F,1972-03-28,Swahili,2024-08-29T14:30:09.439856
d730-4c73-94db,wilsonjesse,069c0d658e5b,85203b7406a7,Christopher,Rogers,Female,1959-10-26,English,2025-03-13T23:30:20.032327
ebed-4179-a9dd,valerieanderson,ed6a0e353552,08632157ffef,Dennis,Nelson, m ,1969-01-17,English,2024-12-24T06:04:38.866301
48af-4207-9de5,yhumphrey,313be14217df,1afbb191b4c6,Karl,Dickerson, m ,1947-07-11,French,2024-10-01T07:03:02.720783
9e05-45b8-84d3,alvarezdouglas,38d07266f6ee,445f0e1451ad,Mia,Potter,Female,1963-08-24,Swahili,2025-01-16T06:10:46.324956
e1da-4759-b120,crawfordbridget,22b14b69c381,4a6f38b4a8c8,James,Parks, Female ,1958-08-08,Luganda,2024-08-23T23:32:24.351299
e023-403f-a1d4,graybarbara,9d7bed2bcf55,161c81e1e250,Samantha,Spears, m ,2000-11-19,Swahili,2024-06-09T11:08:19.953898
6e6c-4b43-92f2,christinajohnson,68d0f733dbe4,25c321dc9746,Gary,Clark,f ,1938-10-02,French,2024-08-10T17:59:44.882992
fa37-46e8-bf7b,jenniferwilliams,0fb9429e39fd,305a9c684047,Matthew,Coleman,Female,1990-12-07,English,2025-01-30T08:19:45.479160
eebc-49fa-bcea,heather81,587833138d9d,3416b1e692e7,Donald,Kelley, Female ,1963-06-17,Luganda,2025-03-20T21:44:14.354136
74af-4dae-8fcc,antoniodavenport,22729f7dabc9,744dc1ac1bba,Christopher,Lee,F,1960-12-06,Swahili,2024-11-20T16:15:55.465015
9b3d-4811-a67e,tadams,799455159d2e,12c00028c5cb,Patrick,Jackson,f ,1994-03-15,Kinyarwanda,2024-10-17T18:23:05.964260
5651-4a4d-a254,charles56,69e952502f52,3342942fe2bc,Joel,Jordan, m ,1946-07-06,English,2024-10-11T12:30:16.131963
5671-4f95-8a0d,woodmatthew,d259b813cd60,6f04ca8af7e4,Ann,Taylor,f ,1955-08-03,Luganda,2025-02-14T11:37:24.877359
f39e-491c-84ea,mmarquez,ce764c7eb093,3c1a26f81844,Sarah,Griffith,f ,1991-10-08,English,2024-06-26T08:51:51.422682
7871-407c-9eaa,lutzjoshua,6c192957705d,fc1e8eabbabc,Dustin,Castro,Male,1965-05-29,French,2024-09-04T17:23:13.940952
b408-4f66-9a4e,landrykayla,a45e8057e0c4,60da6e896075,Jamie,Kent,Prefer Not to Say,1978-12-17,Swahili,2024-05-10T20:39:11.230398
5488-497b-8979,severett,5d3c01cf2c57,33cfcdf3bbf9,Dalton,Weiss, m ,1981-06-20,Luganda,2025-01-07T22:36:54.393205
0e79-41f7-9765,boothrebecca,72a63b36c94e,a8dfcf7acbd1,David,Ayers,Female,2000-08-13,Swahili,2024-06-30T10:04:10.785922
aba6-493b-afd4,dfoster,747b52e11751,df1ca4d36a86,Katrina,Wilson,M,1958-03-23,English,2024-09-09T00:59:46.387271
5087-413b-8924,jdavis,83dfd6927e65,55c02f9ad7df,Amanda,Harmon,M,1991-12-22,English,2025-03-12T12:25:44.041831
aa63-4005-87da,jacksoncharles,e6c798fb4aaf,0364191dc95c,Katherine,Mckenzie,M,1958-06-17,Luganda,2024-08-14T09:25:48.370755
0703-4325-b0bf,christiancollins,4ae0bcce1620,92ec189b954d,Jimmy,Figueroa, m ,1970-10-03,English,2024-11-04T04:53:59.301722
d995-468b-989f,mcneiltodd,1fdef7e82645,6bd53e8b3fc1,Jacqueline,Mercado, m ,05/04/2013,English,2024-12-09T10:18:24.036666
b91f-4b04-8a65,garyramos,199e8deaa9da,e1d90ab7f399,Christine,Dominguez,Male,1957-09-09,English,2024-12-14T18:41:50.439947
0b95-4747-b862,madison71,bd678f46c611,9ac84a5eff4d,Patricia,Davis,f ,1995-04-15,English,2024-11-07T06:18:47.211571
7837-4561-9088,colin81,923815474277,c65f38d587e9,Cheryl,Brown, Female ,09/04/2019,English,2024-07-27T14:54:58.537915
2fff-4741-ac7e,jacksonadam,958932f329eb,7d080116b4e4,Christina,Smith, m ,1991-01-09,English,2024-09-27T15:49:06.309765
f29c-43f8-9ca2,toni83,51ec25b8b932,019b786855de,James,Martinez,Female,2002-12-16,Swahili,2024-11-21T04:23:46.509761
1aba-4e8e-b856,pjones,d4ea1e33d692,551aeb4d9357,Jeffrey,Potter, m ,1965-12-14,English,2025-01-08T12:35:44.521475
a329-441b-9039,zhammond,e1bb4c3a5c25,7aac13380bf8,Dylan,Bradley,Prefer Not to Say,1950-10-17,Swahili,2024-08-31T21:53:07.925250
45d9-4070-9ce2,james20,a4d3a8b8ef45,0cc568c307eb,Sarah,Perez,f ,2001-03-20,Kinyarwanda,2024-08-30T14:24:11.072782
4535-4a98-9622,ypollard,ecac5e41008d,8af7a6f2d0a2,Russell,Walker, m ,1985-04-29,English,2025-03-12T15:37:43.162256
9357-4301-a56b,dberg,f3854bc4b215,6d39118f2777,Linda,Munoz,Prefer Not to Say,1972-04-13,English,2025-04-10T08:26:53.340506
ef38-400e-962c,amber36,b951da6fbd7b,8a4132c5f16b,Kenneth,Tucker,M,1971-01-01,English,2025-01-02T10:37:36.610005
7b89-4fd7-947e,gblackwell,c2db07dc465a,58d7599c086b,Jennifer,Thomas,Prefer Not to Say,1955-08-21,English,2025-04-22T03:40:49.078195
1375-4a35-aad2,ashleylee,02b89d5a96a6,1f3462e470d8,Jennifer,Smith,Prefer Not to Say,1968-04-11,Swahili,2024-12-11T09:36:47.571458
d182-4118-8cf3,tdavenport,d0a768fcdbaa,f12679e85381,Paula,Ferrell,f ,1982-12-05,Luganda,2025-02-11T21:15:11.325338
9eeb-47cf-bf67,zavalakeith,63e7c451064c,61153bb93a4f,Fernando,Blanchard, m ,05/19/2009,English,2025-01-20T22:28:32.832684
24ca-4b2d-83a2,kimberlybuck,47be63076ec3,4743f6f7553b,Caleb,Martinez,f ,1994-04-16,English,2025-01-04T18:30:08.684772
4366-4663-bb97,john44,c4a89712f86f,cc77209772c5,James,Carr, Female ,1945-06-16,Swahili,2024-09-10T19:01:54.896965
88f0-45c3-9ab3,middletonmadison,69e505e90571,bc48ef1ed845,Kyle,King,M,1944-11-01,English,2024-05-26T08:58:03.324155
60d5-4f2d-8d2a,valerie84,96a0e965ddba,a67dfaa9a445,Todd,Anderson,F,1937-05-11,Swahili,2024-11-11T17:05:12.268395
29a3-4285-9c68,carrnicholas,f245003cfd6a,c097a1d140e3,Stacey,Church,F,1937-12-25,French,2024-12-14T01:51:42.943564
bc80-41f8-8a60,michele06,89347c32b061,8f43bbbbd46b,Rachel,Maxwell,F,1964-06-05,Swahili,2025-04-17T09:08:12.491903
8ecc-478a-aea6,nicholaspratt,5e18182de5d1,1b08f0f5d001,Jeffrey,Mendez,Female,1974-02-19,English,2025-01-10T18:05:09.762217
5c2a-4305-893c,adrienne86,5737813759d5,68aef9af3a90,Barbara,Jenkins,Prefer Not to Say,2006-04-15,Swahili,2025-03-08T16:51:15.110969
8fa5-42bf-98c9,comptonanthony,981c87598d16,9366455888a2,Christopher,Hampton,M,1988-10-03,English,2025-01-30T23:23:42.742427
c21f-4489-812e,josephhenderson,4e4726201b33,6635425e71db,Max,Lara,Male,1976-12-03,English,2025-03-04T12:00:50.582820
3bc7-4b4b-9956,ashley22,e3451bebcfe8,e9334daec4c0,Bill,Morales,Male,1970-10-30,English,2025-02-26T07:11:05.822177
bd13-45b2-abd3,megangarcia,4ffa3662df76,403d18d197e9,Francisco,Wade,M,1966-06-23,English,2024-12-01T11:34:13.912963
9e93-4451-ad5d,rodriguezderek,545392f90e1a,f0ad963d4b0a,Brooke,Miller,M,1976-04-19,English,2025-03-08T00:06:56.482628
4c22-4e93-9c53,xromero,7fd65785e214,5df71397c63e,Rachel,Arnold, Female ,1965-01-06,Swahili,2025-04-05T04:10:52.151706
9ea8-441d-900d,whitemichael,fdf24b8f5730,19e9c7a87a8d,Laura,Cordova, m ,1960-01-10,Luganda,2024-09-12T00:50:25.968972
d4a5-4fe1-99a9,bairdrobert,81078ba00aa6,78efed986f02,Vanessa,David, m ,1942-01-17,Swahili,2024-08-03T13:49:28.255814
d96f-4a1b-ba1a,cookjohn,75470c32a745,d4d97d6f07d2,Danielle,Hoffman,Female,1991-05-09,English,2024-09-04T11:53:28.248986
a106-4227-b723,uandersen,b21190485834,b16f5d5e22b2,Stephanie,Oconnor,Female,1974-03-29,English,2024-12-24T12:48:46.329206
1aec-49ae-8f59,toddevans,8241ff0c5905,df7167c89c0d,Katelyn,Russell,Female,1960-12-19,Luganda,2025-01-26T12:54:02.161312
025b-4617-b743,john64,2cba92249a59,8aae261f4a3b,Ronnie,Hart,M,1937-09-14,Swahili,2025-03-01T21:55:35.448413
6438-4d08-8a33,roberto96,a29c0057790e,32d8c5ada8b2,Nancy,Green,F,1967-01-11,French,2024-11-16T05:00:11.433623
fbc3-401d-b837,timothywhite,2510bcd914d4,0bb16b506c74,Mary,Wheeler,F,1996-09-07,English,2025-02-26T05:35:48.332891
3a7c-43a1-bc6d,kstone,9c82ea6d241b,5fbe7fd75006,Benjamin,Walters,Male,1958-10-22,Luganda,2025-01-12T21:24:30.285071
b62b-48d2-8baa,abrewer,7c29ff186f5b,bdeb4c2095d9,Holly,Olson,Male,1981-08-21,Swahili,2025-01-21T10:57:49.552486
c4f8-46f2-801f,traviswilliam,f960f053466b,57b783995ded,Patrick,Crosby,M,1991-05-16,English,2025-01-31T13:24:33.381593
bb1f-48a7-9df4,cgonzales,fc21af2ce257,352fdaafcadf,Mark,Mendoza,F,1986-06-05,English,2025-01-23T09:19:44.679817
9008-45d1-96d5,acruz,7984a43aeb03,2dac9446cc22,Richard,Hernandez, m ,2000-12-13,English,2025-01-25T19:33:27.310173
30a5-4abd-a798,andrew27,90e94a783441,f8cf07152a45,Brian,Davis, m ,1998-03-12,English,2024-08-16T00:21:27.948728
9008-4aae-b34b,jacob03,524621cb087a,692821a90b77,Joe,Jones,Male,1993-01-30,French,2025-01-01T04:20:11.496805
36ed-407d-b858,leeashley,65a3f07a1139,f9501364554e,Michael,Hudson,M,1998-09-16,English,2024-09-10T01:07:20.052802
1f22-44a9-8ad8,martinronald,fe4e3ffd9205,9daa492d1e92,Jonathan,Cunningham,M,1991-02-07,Luganda,2025-01-26T15:14:39.348070
8180-45ae-9840,laura95,befe737c4031,d36a7ab95326,Ronald,Lawson,Prefer Not to Say,2006-02-02,Swahili,2024-06-20T08:29:48.068800
c81b-4577-b860,kimberlyvasquez,8584b5d5b7d4,ff7173167845,Matthew,Moore,Female,1943-04-07,English,2024-10-14T11:29:47.576140
decd-455d-b453,andersonsteven,0a0ef5748574,19a56ed9e612,Molly,Nunez,Female,1990-01-14,English,2024-09-25T23:37:50.364685
91b3-433a-bfa3,jeffreylara,033c35ed70e9,6d994dc97b3b,Christy,Curtis,F,2006-09-17,Luganda,2024-07-24T06:39:58.500121
f436-4655-a43a,robert83,b00ef84906e3,3338f5a61855,Anthony,Solomon, m ,1966-08-11,Swahili,2025-03-24T01:55:38.633373
d55d-4863-91f4,melindabarnes,e3d492ff1de9,66946455c0be,William,Jones, m ,1981-07-21,English,2025-01-08T17:14:34.647313
fc7d-4efe-8e14,sharpchristopher,d6d520bf3fff,0df254fae76a,William,Jones,Prefer Not to Say,1934-08-22,Swahili,2025-03-02T13:45:31.488317
0e05-4a48-a42d,amandadaniels,5d266d4924ed,25878193c58f,Andrew,Hill, m ,1950-10-24,English,2024-07-23T09:23:44.308245
d9bb-4fa0-926a,ochoadaniel,100ad4d918e7,aed452dfe042,Christopher,Burke,Male,1968-02-23,English,2024-11-05T02:18:30.666223
3c16-4869-bad7,umartinez,3ce23b1fa53f,a2710293c1ba,Nicholas,Strickland,f ,1940-06-23,French,2024-12-09T00:05:44.724661
8cd4-4ddf-a55d,dgarrett,365cd86cdf1a,c5a729dfb47f,Sara,Conner,,1983-10-30,English,2024-08-20T04:01:03.587104
2020-408d-9cdb,deangriffin,ba837047ce55,1b0bb03d0cd9,Mariah,Harrison,F,1959-01-13,Luganda,2025-01-06T16:47:29.021729
0de7-474e-badd,hroberts,50e3548d4141,801e9233099e,Zachary,Vance, Female ,2000-05-10,Swahili,2025-01-28T07:31:11.688196
0d3a-4f4b-8739,stevenduran,b1c0d6ba1590,1e2b89efd98f,Alexander,Harris, Female ,1992-05-27,French,2025-02-11T00:38:35.608213
9e0d-4415-8885,philipglover,4fc1dff22c68,b214c868c422,Patricia,Howard,f ,1989-02-19,English,2024-10-10T08:07:42.739728
d59d-40c8-b0ea,katherine55,9df034e268ad,9806fc5192c5,Victoria,Moyer, Female ,1999-05-21,Luganda,2024-05-27T21:27:14.110178
0fa5-4240-b801,qbell,79920e4cf4ae,0c808178700d,Stephanie,Walker,F,1994-05-28,English,2024-11-09T21:42:57.905906
3869-4191-b383,jacquelinehaley,2d7b4eb06a66,94997fda2179,Grace,Roy,F,2006-10-30,French,2024-10-27T12:14:18.068407
104a-45c5-8a98,antoniowarren,f4162229ba9a,b8878de59148,Cody,Li,Female,1945-11-06,Swahili,2024-05-03T23:45:08.361599
eb47-42d3-8bb6,bethcox,4a7cac83c1f3,5dc44d04af69,David,Young,F,1971-02-09,English,2024-08-15T07:40:12.418474
693d-4c37-9b04,jay28,47fa1d879f1e,22b7abd92123,Michael,Craig, m ,1981-07-24,Swahili,2024-10-17T19:28:29.836876
8e24-4515-9bbc,wilsondawn,edced6a9d62c,29e76f167118,Mark,Williams, Female ,1991-09-23,Kinyarwanda,2024-10-16T11:54:05.447839
5d3c-462c-bd63,ecarter,2b7cac4690ce,25649d1ba79f,Michael,Page,Female,1988-02-26,Swahili,2024-06-24T05:25:17.147969
9a04-4a09-af90,francomichelle,daeb9ac6b361,c0aba8cbecff,John,Jones, m ,1934-07-20,Luganda,2024-08-20T00:53:40.047916
a804-4a35-8c1f,nicolethomas,b01a50827f4d,d207cead8e4c,Bradley,Petersen,f ,1961-06-17,English,2024-09-04T21:56:10.097628
405f-4c01-87da,gibsonalexander,9e633be7cbdd,99362f79feaf,Matthew,Webb,Female,1987-12-26,English,2024-08-25T09:42:44.630579
1412-44d8-86da,scottphillips,84cad9166955,27c486de5e57,Belinda,Scott, Female ,1959-03-02,English,2024-08-03T01:44:15.268554
cfdb-4fef-b175,michael58,f026801f02c3,599e444cbfcd,Angela,Conway,F,1992-10-30,Luganda,2025-02-14T20:47:20.470950
2cd8-4090-aaa5,reedstephen,f18076f8eda6,d5ec2a6f0a7a,Shawn,Smith,f ,1975-03-09,English,2024-12-17T02:57:11.307937
7261-4eee-bf5f,elizabeth35,9bd0cd9e45d8,b1737f3019e2,Brittany,Fritz,Prefer Not to Say,1994-04-13,Kinyarwanda,2024-08-06T21:34:02.089102
32b9-40b5-8378,johnsonsierra,77bf139257d5,074df9cf8ed8,Justin,Russell, Female ,1940-09-27,English,2025-02-14T14:32:01.167266
73dc-4851-b041,jonesemily,8dbf8c0af2d7,b3cd9ebef7bf,Andrew,Hernandez, m ,1953-04-14,Luganda,2024-05-28T11:15:19.382340
5cca-4a4a-9a9c,brianmoore,8e91d9239797,745dae39336c,Cassandra,Murphy, Female ,1939-04-14,Swahili,2025-01-04T13:00:11.066446
138f-4e32-ae47,lindabutler,c844397989b7,dd3e1cbe13b3,Felicia,Parker, Female ,1983-12-09,French,2024-06-24T12:34:45.963798
fad7-477d-a485,cdaniels,f1a7c7954262,0e508700ede3,Kyle,Wood,Female,2000-04-20,Swahili,2024-09-29T18:50:02.714225
f722-4ee4-9961,richardoneill,c619ea9175e2,9b7e2bcc710e,Pam,Morris,Prefer Not to Say,1981-07-25,English,2024-11-06T12:31:35.033096
2800-4dd0-9138,josefox,364cba03e4a2,ea5816a7d6bb,William,Lee, m ,1986-03-25,English,2024-07-09T14:57:32.004080
00bf-4a38-a913,qjohnson,ddebf7cf2e11,6c12da1e48bc,Gregory,Dennis,Male,1936-06-01,Kinyarwanda,2024-08-18T03:02:26.920294
1abb-4bc0-ade3,calvarez,ec2973654254,7d6a36a8eabf,Peter,Ochoa,f ,1970-12-05,English,2025-03-20T12:23:05.485903
0cb8-4d20-adb0,victoriachambers,d2b8fca1cba0,f4f8a9eaab6e,Gabriela,Mahoney,Prefer Not to Say,1958-07-09,English,2024-05-08T15:46:25.623224
ee19-4114-b7c8,qnorman,c5e0ee070209,f8820258a6f2,Jennifer,Reeves, Female ,1946-01-28,Swahili,2024-12-15T02:00:13.477167
8f86-4c0d-9d89,crystal26,f59eef68a5e7,65b0d2f7261d,Vanessa,Banks,Female,1939-07-28,Kinyarwanda,2024-11-19T01:57:38.243621
5dd5-4937-92b6,kristen62,81609cc2b261,601994cdd865,Martha,Grant,Male,1992-06-11,Swahili,2024-10-05T07:07:25.812944
5f74-4d9d-ac0d,wheeleramber,422082dfdad7,9e977f24c514,David,Hayes,Female,1975-08-09,English,2024-12-03T13:11:46.281487
9249-4dcc-95d0,whampton,54ab784be1dd,e59c2f576f06,Brian,Lopez,f ,1963-07-23,Swahili,2024-07-15T20:20:01.861837
ae02-4877-9b64,whitney07,bb49961bc4b0,6a6635ada3b9,Kayla,Higgins,M,1964-11-14,Kinyarwanda,2025-02-14T15:37:05.098161
9550-4648-848e,crystal10,f01296ddc571,f3c9116d166c,Juan,Hammond,Female,1975-04-22,Swahili,2024-05-15T07:19:22.931187
8418-418f-aa4e,daniel45,b8d7d2c47895,211a68d65761,Kimberly,Parsons, m ,1937-08-24,English,2024-08-22T23:25:41.036774
2dbb-4d1b-bf63,williamcarney,9f3650aaa04b,adad6fb9d6b7,Jennifer,David,Male,1988-02-26,Swahili,2024-11-29T05:49:44.234355
bf95-4696-8787,dpreston,74ba6e918f21,511eb95aa4b9,Melissa,Hayes, Female ,1976-06-23,Kinyarwanda,2024-06-14T02:04:43.248129
cb41-4cb7-a47e,hendersonbrooke,96b893d4558f,93770bfa4231,Adrian,Leach, m ,1993-03-14,Swahili,2025-02-18T09:12:04.102671
